ID_REF	pre_symp_4_VALUE
203298_s_at	223.3
203297_s_at	784.2
203296_s_at	26.8
203295_s_at	7.1
203294_s_at	23.7
203293_s_at	21.8
203292_s_at	202.8
203291_at	87.2
203290_at	81.6
203289_s_at	96.1
203288_at	99.1
203287_at	160
203286_at	193.2
203285_s_at	32.4
203284_s_at	17.9
203283_s_at	38.8
203282_at	157.5
203281_s_at	176.1
203280_at	18.1
203279_at	200.9
203278_s_at	175.4
203277_at	78.2
203276_at	306.7
203275_at	318.3
203274_at	253.1
203273_s_at	42.9
203272_s_at	7.3
203271_s_at	11.2
203270_at	40.8
203269_at	93.4
203268_s_at	110.3
203267_s_at	11.6
203266_s_at	168.5
203265_s_at	120.1
203264_s_at	21.9
203263_s_at	42.5
203262_s_at	114.7
203261_at	131.2
203260_at	87.7
203259_s_at	51
203258_at	142
203257_s_at	51
203256_at	32.3
203255_at	191.7
203254_s_at	166.8
203253_s_at	19.8
203252_at	66.1
203250_at	82.7
203249_at	180.7
203248_at	62
203247_s_at	157.7
203246_s_at	88
203245_s_at	10
203244_at	94.2
203243_s_at	98.2
203242_s_at	110.7
203241_at	106
203240_at	6
203239_s_at	43.9
203238_s_at	82.8
203237_s_at	21.3
203236_s_at	297.8
203235_at	101
203234_at	152.5
203233_at	268
203232_s_at	159.9
203231_s_at	37.9
203230_at	49.9
203229_s_at	52.7
203228_at	23.2
203227_s_at	100.9
203226_s_at	291.2
203225_s_at	35
203224_at	42.2
203223_at	11.3
203222_s_at	33.2
203221_at	129.5
203220_s_at	122.8
203219_s_at	161.6
203218_at	12.9
203217_s_at	303.9
203216_s_at	6.6
203215_s_at	4.3
203214_x_at	73.3
203213_at	43.1
203212_s_at	33.5
203211_s_at	54.7
203210_s_at	76.2
203209_at	73.4
203208_s_at	55.9
203207_s_at	3.1
203206_at	212.4
203205_at	138.7
203204_s_at	216.9
203203_s_at	45.2
203202_at	60.2
203201_at	27.3
203200_s_at	161.7
203199_s_at	47.6
203198_at	49.8
203197_s_at	23.5
203196_at	34.5
203195_s_at	31.3
203194_s_at	180.4
203193_at	83.3
203192_at	77.8
203191_at	7.2
203190_at	153.1
203189_s_at	8.5
203188_at	166.7
203187_at	110.8
203186_s_at	1774.1
203185_at	1168
203184_at	63.9
203183_s_at	63.6
203182_s_at	82.5
203181_x_at	361.7
203180_at	8.5
203179_at	70.8
203178_at	38.3
203177_x_at	37.9
203176_s_at	5.2
203175_at	1109.1
203174_s_at	134.1
203173_s_at	82.4
203172_at	47.6
203171_s_at	147
203170_at	46.5
203169_at	115.9
203168_at	82.5
203167_at	109.5
203166_at	25.4
203165_s_at	4.2
203164_at	27.4
203163_at	38.7
203162_s_at	228
203161_s_at	50.6
203160_s_at	107.7
203159_at	280.6
203158_s_at	89.7
203157_s_at	113.2
203156_at	179
203155_at	129.2
203154_s_at	45.5
203153_at	2325.5
203152_at	4.9
203151_at	216
203150_at	112.9
203149_at	142.1
203148_s_at	190.8
203147_s_at	109
203146_s_at	125.9
203145_at	27.1
203144_s_at	103.2
203143_s_at	245.5
203142_s_at	170.4
203141_s_at	4.6
203140_at	1562
203139_at	200.6
203138_at	22.5
203137_at	113
203136_at	324.6
203135_at	56.2
203134_at	16.6
203133_at	441
203132_at	28.2
203131_at	2.4
203130_s_at	114.4
203129_s_at	13.8
203128_at	9.1
203127_s_at	254.5
203126_at	167.2
203125_x_at	28
203124_s_at	42.2
203123_s_at	80.4
203122_at	22.2
203120_at	71
203119_at	141
203118_at	287.2
203117_s_at	49.9
203116_s_at	192.5
203115_at	59.3
203114_at	8.8
203113_s_at	241.7
203112_s_at	103.8
203111_s_at	19.9
203110_at	277.4
203109_at	114.5
203108_at	5.9
203107_x_at	8093.4
203106_s_at	4.1
203105_s_at	81.4
203104_at	303.8
203103_s_at	60.8
203102_s_at	70.2
203101_s_at	26.4
203100_s_at	35.8
203099_s_at	7.7
203098_at	61.4
203097_s_at	303.6
203096_s_at	68.2
203095_at	90.9
203094_at	224.8
203093_s_at	5.1
203092_at	29.9
203091_at	22.3
203090_at	159.6
203089_s_at	46.1
203088_at	128.8
203087_s_at	60.5
203086_at	36.9
203085_s_at	318.6
203084_at	11.3
203083_at	9.1
203082_at	96.3
203081_at	79.3
203080_s_at	52.6
203079_s_at	7.9
203078_at	7.4
203077_s_at	14.7
203076_s_at	166.4
203075_at	191.6
203074_at	115.1
203073_at	110.5
203072_at	56.3
203071_at	96
203070_at	29.1
203069_at	14.9
203068_at	49.8
203067_at	36.1
203066_at	583.7
203065_s_at	32.2
203064_s_at	52.9
203063_at	108.3
203062_s_at	24.1
203061_s_at	8.2
203060_s_at	66.8
203059_s_at	72.9
203058_s_at	60.7
203057_s_at	95.7
203056_s_at	45.9
203055_s_at	198
203054_s_at	169.5
203053_at	64
203052_at	66.5
203051_at	105.6
203050_at	111
203049_s_at	29.1
203048_s_at	70.4
203047_at	479.3
203046_s_at	113.5
203045_at	532.1
203044_at	104.1
203043_at	74.1
203042_at	282.6
203041_s_at	525.2
203040_s_at	184.1
203039_s_at	40.1
203038_at	37.5
203037_s_at	213.8
203036_s_at	15.4
203035_s_at	62
203034_s_at	3847.6
203033_x_at	350.6
203032_s_at	48.9
203031_s_at	91.9
203030_s_at	13.6
203029_s_at	60.8
203028_s_at	1320.4
203027_s_at	8.8
203026_at	50.6
203025_at	162
203024_s_at	15.6
203023_at	77.9
203022_at	67.1
203021_at	222.7
203020_at	132.5
203019_x_at	20.7
203018_s_at	8.1
203017_s_at	23.2
203016_s_at	32.5
203015_s_at	30.2
203014_x_at	32.6
203013_at	97.3
203012_x_at	4247.8
203011_at	67.3
203010_at	174
203009_at	16.2
203008_x_at	90.1
203007_x_at	56.3
203006_at	150.8
203005_at	79.9
203004_s_at	13.3
203003_at	88.2
203002_at	82.3
203001_s_at	91.3
203000_at	18.3
202999_s_at	14.5
202998_s_at	102.5
202997_s_at	3.6
202996_at	44
202995_s_at	92.8
202994_s_at	4.7
202993_at	90.7
202992_at	37
202991_at	128
202990_at	237.6
202989_at	2.6
202988_s_at	2.4
202987_at	52.8
202986_at	13
202985_s_at	230.4
202984_s_at	11.5
202983_at	64.7
202982_s_at	79.9
202981_x_at	136.3
202980_s_at	60.5
202979_s_at	38.6
202978_s_at	61.5
202977_s_at	6.7
202976_s_at	7.9
202975_s_at	103.1
202974_at	462.3
202973_x_at	38.7
202972_s_at	45.1
202971_s_at	74.5
202970_at	53.5
202969_at	73.3
202968_s_at	23.1
202967_at	75.2
202966_at	22.6
202965_s_at	19.3
202964_s_at	166.5
202963_at	208.9
202962_at	76
202961_s_at	244.1
202960_s_at	16.6
202959_at	39.5
202958_at	97
202957_at	1878.1
202956_at	183.1
202955_s_at	34.1
202954_at	90.7
202953_at	11.5
202952_s_at	46.5
202951_at	712.4
202950_at	45.4
202949_s_at	27.4
202948_at	85.2
202947_s_at	1490.4
202946_s_at	18.6
202945_at	19
202944_at	126
202943_s_at	187.7
202942_at	36.8
202941_at	58.2
202940_at	113.8
202939_at	148.5
202938_x_at	176.8
202937_x_at	9.3
202936_s_at	61
202935_s_at	25.6
202934_at	258.3
202933_s_at	7.5
202932_at	31.6
202931_x_at	206.7
202930_s_at	22.4
202929_s_at	24.7
202928_s_at	62.9
202927_at	7.2
202926_at	35.7
202925_s_at	162.1
202924_s_at	54.2
202923_s_at	53.2
202922_at	120.9
202921_s_at	100.4
202920_at	69.8
202919_at	151.4
202918_s_at	6.3
202917_s_at	2868.1
202916_s_at	14.6
202915_s_at	68.7
202914_s_at	68.1
202913_at	141.5
202912_at	483.8
202911_at	107.4
202910_s_at	983
202909_at	102.8
202908_at	110.1
202907_s_at	235.8
202906_s_at	56.5
202905_x_at	44.1
202904_s_at	11.5
202903_at	10
202902_s_at	1357.2
202901_x_at	315.5
202900_s_at	109.3
202899_s_at	242.5
202898_at	11.9
202897_at	340.2
202896_s_at	152.8
202895_s_at	53.2
202894_at	87.8
202893_at	71.9
202892_at	86.9
202891_at	194.5
202890_at	3.9
202889_x_at	10.4
202888_s_at	318.6
202887_s_at	12.3
202886_s_at	51
202885_s_at	88.9
202884_s_at	49.5
202883_s_at	87
202882_x_at	65.6
202881_x_at	7.2
202880_s_at	250.7
202879_s_at	12.7
202878_s_at	334.7
202877_s_at	86
202876_s_at	520.3
202875_s_at	87.6
202874_s_at	79
202873_at	13.7
202872_at	61.9
202871_at	8.8
202870_s_at	10.9
202869_at	685.7
202868_s_at	171.4
202867_s_at	152.6
202866_at	65.6
202865_at	6.2
202864_s_at	158.1
202863_at	225.5
202862_at	52.1
202861_at	16.4
202860_at	183
202859_x_at	85
202858_at	372.2
202857_at	82.8
202856_s_at	246.9
202855_s_at	191
202854_at	104.4
202853_s_at	71
202852_s_at	45.4
202851_at	8.6
202850_at	17.6
202849_x_at	82
202848_s_at	111.7
202847_at	145.7
202846_s_at	172.5
202845_s_at	225.8
202844_s_at	165.9
202843_at	34.8
202842_s_at	106.9
202841_x_at	219.9
202840_at	171.4
202839_s_at	34.5
202838_at	16.4
202837_at	17.5
202836_s_at	467.5
202835_at	12.1
202834_at	56.1
202833_s_at	1331.5
202832_at	100.1
202831_at	111.1
202830_s_at	97.1
202829_s_at	147.3
202828_s_at	10.5
202827_s_at	17.5
202826_at	28.1
202825_at	74.6
202824_s_at	121.9
202823_at	24
202822_at	466
202821_s_at	7.2
202820_at	29
202819_s_at	19.3
202818_s_at	214.9
202817_s_at	16
202816_s_at	36.9
202815_s_at	70.4
202814_s_at	74.3
202813_at	15.8
202812_at	137.4
202811_at	136.2
202810_at	139.9
202809_s_at	87.1
202808_at	316.2
202807_s_at	145.7
202806_at	10.7
202805_s_at	38.8
202804_at	125.1
202803_s_at	1837.4
202802_at	25.2
202801_at	129.1
202800_at	11.2
2028_s_at	167
202799_at	130.7
202798_at	98.4
202797_at	127.5
202796_at	5.3
202795_x_at	429.4
202794_at	127.2
202793_at	54.7
202792_s_at	117.8
202791_s_at	163
202790_at	41.5
202789_at	142.5
202788_at	668.6
202787_s_at	116.4
202786_at	61.1
202785_at	11.9
202784_s_at	6.6
202783_at	1.2
202782_s_at	110.5
202781_s_at	102.4
202780_at	75.4
202779_s_at	67.4
202778_s_at	91.6
202777_at	218.5
202776_at	122.6
202775_s_at	130.9
202774_s_at	178.1
202773_s_at	9.7
202772_at	132.2
202771_at	86.9
202770_s_at	54.6
202769_at	84.7
202768_at	19.5
202767_at	149.1
202766_s_at	15.4
202765_s_at	5.5
202764_at	91.3
202763_at	5.6
202762_at	10
202761_s_at	214.9
202760_s_at	6.7
202759_s_at	178.7
202758_s_at	109.4
202757_at	82.2
202756_s_at	32.3
202755_s_at	4.5
202754_at	122.7
202753_at	352.4
202752_x_at	97.3
202751_at	12.3
202750_s_at	179.6
202749_at	60.4
202748_at	1166
202747_s_at	98.5
202746_at	140.3
202745_at	78.7
202744_at	18.6
202743_at	19.7
202742_s_at	29.8
202741_at	259.1
202740_at	53.2
202739_s_at	52.9
202738_s_at	90
202737_s_at	12.1
202736_s_at	79.6
202735_at	17.9
202734_at	141.5
202733_at	63.3
202732_at	54.8
202731_at	107.8
202730_s_at	370.9
202729_s_at	88.5
202728_s_at	9.7
202727_s_at	516
202726_at	3.9
202725_at	151.2
202724_s_at	135.4
202723_s_at	198
202722_s_at	20
202721_s_at	106.3
202720_at	231.8
202719_s_at	139.2
202718_at	15.5
202717_s_at	167
202716_at	187.8
202715_at	84.7
202714_s_at	38.1
202713_s_at	49.8
202712_s_at	97.8
202711_at	107.5
202710_at	6.8
202709_at	150.2
202708_s_at	337.1
202707_at	10.1
202706_s_at	100.3
202705_at	56
202704_at	134.6
202703_at	129
202702_at	195.9
202701_at	134.1
202700_s_at	15.9
202699_s_at	76.9
202698_x_at	810.6
202697_at	13.8
202696_at	101
202695_s_at	115.1
202694_at	3.1
202693_s_at	136.6
202692_s_at	97.6
202691_at	87.6
202690_s_at	7.9
202689_at	109.7
202688_at	3253.9
202687_s_at	1098.1
202686_s_at	24
202685_s_at	17.2
202684_s_at	6.1
202683_s_at	91.2
202682_s_at	701.7
202681_at	379.3
202680_at	37.5
202679_at	146.9
202678_at	166.8
202677_at	23.5
202676_x_at	8.7
202675_at	128
202674_s_at	8.7
202673_at	97
202672_s_at	74.1
202671_s_at	108.6
202670_at	125.8
202669_s_at	60.4
202668_at	44
202667_s_at	92.6
202666_s_at	62.1
202665_s_at	391.7
202664_at	1011.3
202663_at	125.6
202662_s_at	124.1
202661_at	9.7
202660_at	4.5
202659_at	562.1
202658_at	160.9
202657_s_at	61.3
202656_s_at	154.9
202655_at	155.9
202654_x_at	132.2
202653_s_at	106.2
202652_at	146.3
202651_at	130.3
202650_s_at	40.3
202649_x_at	2542.8
202648_at	57
202647_s_at	10.7
202646_s_at	301.2
202645_s_at	139.9
202644_s_at	201.6
202643_s_at	141.8
202642_s_at	74.7
202641_at	100.7
202640_s_at	96
202639_s_at	20.4
202638_s_at	142.2
202637_s_at	175.8
202636_at	56.1
202635_s_at	6.3
202634_at	67.6
202633_at	55.3
202632_at	31.4
202631_s_at	15.2
202630_at	7.6
202629_at	28.3
202628_s_at	13.1
202627_s_at	7.2
202626_s_at	1359
202625_at	563.5
202624_s_at	166.4
202623_at	98.1
202622_s_at	182.4
202621_at	147.4
202620_s_at	24.5
202619_s_at	60.1
202618_s_at	221.6
202617_s_at	10.3
202616_s_at	16.7
202615_at	464.7
202614_at	50.4
202613_at	71.9
202612_s_at	35.1
202611_s_at	27.3
202610_s_at	41.1
202609_at	81.4
202608_s_at	7.4
202607_at	244.7
202606_s_at	99.8
202605_at	126.7
202604_x_at	31.8
202603_at	249.8
202602_s_at	56.5
202601_s_at	7.9
202600_s_at	62.3
202599_s_at	73.2
202598_at	84
202597_at	85.5
202596_at	344.6
202595_s_at	150
202594_at	319.4
202593_s_at	175.5
202592_at	126.1
202591_s_at	83.6
202590_s_at	126.8
202589_at	79.9
202588_at	93
202587_s_at	93.3
202586_at	2.7
202585_s_at	52
202584_at	160.1
202583_s_at	96.5
202582_s_at	124.2
202581_at	111.9
202580_x_at	6.1
202579_x_at	475.8
202578_s_at	10.1
202577_s_at	97.7
202576_s_at	30.1
202575_at	105.9
202574_s_at	51.7
202573_at	454.4
202572_s_at	86.1
202571_s_at	20
202570_s_at	2.4
202569_s_at	69.9
202568_s_at	162.4
202567_at	153
202566_s_at	144.4
202565_s_at	192.7
202564_x_at	23.2
202563_at	49.4
202562_s_at	6.1
202561_at	81.4
202560_s_at	234.8
202559_x_at	53.2
202558_s_at	11.9
202557_at	36
202556_s_at	118.2
202555_s_at	88.9
202554_s_at	100.1
202553_s_at	106.3
202552_s_at	44.3
202551_s_at	10.9
202550_s_at	116.1
202549_at	4.8
202548_s_at	172.2
202547_s_at	73.6
202546_at	253.1
202545_at	239.3
202544_at	155.4
202543_s_at	2.8
202542_s_at	81.3
202541_at	27.9
202540_s_at	10.2
202539_s_at	12.7
202538_s_at	155.5
202537_s_at	158.4
202536_at	5.9
202535_at	93
202534_x_at	70.9
202533_s_at	4
202532_s_at	43.6
202531_at	1086.4
202530_at	553.9
202529_at	256.8
202528_at	10.1
202527_s_at	39
202526_at	41.5
202525_at	49.4
202524_s_at	418
202523_s_at	99.3
202522_at	364.7
202521_at	162.1
202520_s_at	200.6
202519_at	177.6
202518_at	66
202517_at	25.7
202516_s_at	15.4
202515_at	125.9
202514_at	52.3
202513_s_at	481.9
202512_s_at	3.5
202511_s_at	77.1
202510_s_at	1066
202509_s_at	4.8
202508_s_at	10.1
202507_s_at	81.6
202506_at	83.9
202505_at	198
202504_at	24.4
202503_s_at	65.9
202502_at	47.1
202501_at	283.7
202500_at	90.4
202499_s_at	432.6
202498_s_at	22.7
202497_x_at	108.7
202496_at	12.9
202495_at	89.2
202494_at	172.3
202493_x_at	6.2
202492_at	105.1
202491_s_at	41.2
202490_at	4.7
202489_s_at	12.4
202488_s_at	261.3
202487_s_at	267.4
202486_at	114.8
202485_s_at	163.3
202484_s_at	135
202483_s_at	248.6
202482_x_at	25.3
202481_at	32.4
202480_s_at	90.1
202479_s_at	35.4
202478_at	53.8
202477_s_at	71.1
202476_s_at	19.7
202475_at	79.9
202474_s_at	219.1
202473_x_at	10.2
202472_at	14.4
202471_s_at	153.4
202470_s_at	57.2
202469_s_at	43.8
202468_s_at	56.9
202467_s_at	67.8
202466_at	180.8
202465_at	18.1
202464_s_at	82.3
202463_s_at	17.8
202462_s_at	98.8
202461_at	158.2
202460_s_at	252.5
202459_s_at	171
202458_at	46.4
202457_s_at	155.8
202456_s_at	15.9
202455_at	258.9
202454_s_at	93.6
202453_s_at	116.9
202452_at	56.8
202451_at	147.6
202450_s_at	131.5
202449_s_at	463.4
202448_s_at	182.6
202447_at	332.5
202446_s_at	965.3
202445_s_at	179.9
202444_s_at	36.6
202443_x_at	765.2
202442_at	333.5
202441_at	197.4
202440_s_at	16.8
202439_s_at	85.1
202438_x_at	58.9
202437_s_at	10.5
202436_s_at	152.9
202435_s_at	242.4
202434_s_at	3.5
202433_at	120.7
202432_at	98.8
202431_s_at	116
202430_s_at	148.7
202429_s_at	92
202428_x_at	68
202427_s_at	221
202426_s_at	137.5
202425_x_at	347.9
202424_at	247.4
202423_at	1112.2
202422_s_at	52.2
202421_at	90.1
202420_s_at	261.8
202419_at	187.1
202418_at	97.4
202417_at	28.5
202416_at	271.5
202415_s_at	13
202414_at	60.2
202413_s_at	99.3
202412_s_at	6.9
202411_at	188
202410_x_at	5.5
202409_at	32.3
202408_s_at	123.2
202407_s_at	11.7
202406_s_at	108.6
202405_at	68.3
202404_s_at	19.5
202403_s_at	64.4
202402_s_at	43.5
202401_s_at	62.4
202400_s_at	43.1
202399_s_at	170.5
202398_at	41.8
202397_at	226.8
202396_at	89.9
202395_at	165.4
202394_s_at	131
202393_s_at	98.1
202392_s_at	289.3
202391_at	3695.7
202390_s_at	5.1
202389_s_at	45.1
202388_at	2064.6
202387_at	641.3
202386_s_at	395.9
202385_s_at	37.5
202384_s_at	65.8
202383_at	112.9
202382_s_at	66.8
202381_at	1.3
202380_s_at	70.2
202379_s_at	346.9
202378_s_at	384.6
202377_at	214.2
202376_at	57.1
202375_at	71.9
202374_s_at	70
202373_s_at	265.9
202372_at	75.8
202371_at	34.5
202370_s_at	326
202369_s_at	98
202368_s_at	91.4
202367_at	112.4
202366_at	100.9
202365_at	114.8
202364_at	829.2
202363_at	61.1
202362_at	385.1
202361_at	215.2
202360_at	203.7
202359_s_at	62.8
202358_s_at	185.6
202357_s_at	61.6
202356_s_at	33.2
202355_s_at	109.6
202354_s_at	34.3
202353_s_at	39.5
202352_s_at	135.8
202351_at	40.3
202350_s_at	20.7
202349_at	110.3
202348_s_at	126.9
202347_s_at	133.9
202346_at	34.5
202345_s_at	39.7
202344_at	62.9
202343_x_at	387.7
202342_s_at	89.9
202341_s_at	72.7
202340_x_at	25.8
202339_at	62.5
202338_at	43.4
202337_at	28.8
202336_s_at	66.1
202335_s_at	40.6
202334_s_at	258.3
202333_s_at	407.6
202332_at	43.8
202331_at	134.5
202330_s_at	48.1
202329_at	410.1
202328_s_at	103.8
202327_s_at	76.2
202326_at	3.9
202325_s_at	48.5
202324_s_at	120.9
202323_s_at	56.9
202322_s_at	125.1
202321_at	61.8
202320_at	23.9
202319_at	31.1
202318_s_at	28
202317_s_at	194.3
202316_x_at	3.6
202315_s_at	140
202314_at	58.7
202313_at	356
202312_s_at	159.6
202311_s_at	16.9
202310_s_at	2.6
202309_at	173.5
202308_at	10.7
202307_s_at	555.4
202306_at	462.9
202305_s_at	122.1
202304_at	26.9
202303_x_at	31.5
202302_s_at	178.7
202301_s_at	133.9
202300_at	278.7
202299_s_at	157.3
202298_at	104.4
202297_s_at	123.9
202296_s_at	411.3
202295_s_at	364.4
202294_at	119
202293_at	4.6
202292_x_at	404.8
202291_s_at	9.6
202290_at	107.2
202289_s_at	68
202288_at	83.5
202287_s_at	35
202286_s_at	29.2
202285_s_at	3.2
202284_s_at	125.7
202283_at	28.8
202282_at	154.1
202281_at	111.4
202280_at	31.1
202279_at	91.2
202278_s_at	79.3
202277_at	203.7
202276_at	56.7
202275_at	64.6
202274_at	82.4
202273_at	15
202272_s_at	56
202271_at	72.3
202270_at	397.4
202269_x_at	835.9
202268_s_at	67.9
202267_at	63.6
202266_at	263.6
202265_at	56.1
202264_s_at	246.3
202263_at	221.7
202262_x_at	23.6
202261_at	148
202260_s_at	72.7
202259_s_at	66.2
202258_s_at	274.4
202257_s_at	140.1
202256_at	90.5
202255_s_at	189.4
202254_at	57.6
202253_s_at	27
202252_at	98.5
202251_at	69.1
202250_s_at	102.6
202249_s_at	70.4
202248_at	26.4
202247_s_at	46.5
202246_s_at	123.6
202245_at	191.5
202244_at	434.2
202243_s_at	604.9
202242_at	12.8
202241_at	143
202240_at	14.3
202239_at	557.2
202238_s_at	16.9
202237_at	15.1
202236_s_at	33.1
202235_at	8.6
202234_s_at	2.8
202233_s_at	127.4
202232_s_at	28.4
202231_at	323.2
202230_s_at	91.6
202229_s_at	11.4
202228_s_at	257.4
202227_s_at	193.3
202226_s_at	185.6
202225_at	45.4
202224_at	92.1
202223_at	94.6
202222_s_at	71.5
202221_s_at	70.9
202220_at	252.9
202219_at	225.8
202218_s_at	22.5
202217_at	118.6
202216_x_at	117.2
202215_s_at	147.3
202214_s_at	82.7
202213_s_at	91.7
202212_at	24.4
202211_at	96.5
202210_x_at	407.6
202209_at	10.2
202208_s_at	197.7
202207_at	430.3
202206_at	293.2
202205_at	597.8
202204_s_at	209.5
202203_s_at	139.6
202202_s_at	35.7
202201_at	582.1
202200_s_at	284.3
202199_s_at	223.6
202198_s_at	91.5
202197_at	363.5
202196_s_at	11.8
202195_s_at	24.4
202194_at	119.3
202193_at	252.8
202192_s_at	334.4
202191_s_at	238.1
202190_at	97.6
202189_x_at	344.1
202188_at	7.7
202187_s_at	206.3
202186_x_at	5.4
202185_at	130.2
202184_s_at	132.5
202183_s_at	128.3
202182_at	197.2
202181_at	275.8
202180_s_at	314.3
202179_at	21.5
202178_at	108.1
202177_at	10.5
202176_at	10.6
202175_at	82.1
202174_s_at	61.4
202173_s_at	261.3
202172_at	150.7
202171_at	124
202170_s_at	10.5
202169_s_at	65.7
202168_at	73.8
202167_s_at	157.7
202166_s_at	204.1
202165_at	26.2
202164_s_at	152.1
202163_s_at	91.6
202162_s_at	53.1
202161_at	66.3
202160_at	172.6
202159_at	108.7
202158_s_at	108.2
202157_s_at	3249.6
202156_s_at	473.2
202155_s_at	448.5
202154_x_at	61.8
202153_s_at	18.6
202152_x_at	34.5
202151_s_at	24
202150_s_at	18.4
202149_at	265.7
202148_s_at	87.4
202147_s_at	35.4
202146_at	90
202145_at	258.8
202144_s_at	199.9
202143_s_at	19.6
202142_at	46.5
202141_s_at	25
202140_s_at	132.4
202139_at	113.8
202138_x_at	52.6
202137_s_at	50.3
202136_at	145.4
202135_s_at	240.8
202134_s_at	25.7
202133_at	54.5
202132_at	17.6
202131_s_at	78.6
202130_at	528.4
202129_s_at	83.4
202128_at	199.9
202127_at	103.3
202126_at	24
202125_s_at	125.5
202124_s_at	68.7
202123_s_at	136.5
202122_s_at	172
202121_s_at	358.5
202120_x_at	424.2
202119_s_at	220.1
202118_s_at	84.6
202117_at	552.7
202116_at	210
202115_s_at	75
202114_at	110.8
202113_s_at	116
202112_at	20.1
202111_at	10.1
202110_at	20.7
202109_at	161.4
202108_at	142.1
202107_s_at	64.4
202106_at	80.8
202105_at	254.4
202104_s_at	104.5
202103_at	53.5
202102_s_at	613.1
202101_s_at	182.5
202100_at	1073.7
202099_s_at	55.3
202098_s_at	245
202097_at	112.5
